File,No,schoolType,school,ageGroup,type,year,sex,value,number,rate
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,29,女,92,92,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,29,合計,305,305,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,29,男,33,33,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,29,女,12,12,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,29,合計,45,45,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格率,29,男,15%,,0.15
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格率,29,女,13%,,0.13
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,28,男,158,158,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,28,女,132,132,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,28,合計,290,290,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,28,男,23,23,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,28,女,19,19,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,28,合計,42,42,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格率,28,男,15%,,0.15
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格率,28,女,14%,,0.14
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,27,男,215,215,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,27,女,127,127,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,27,合計,342,342,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,27,男,29,29,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,27,女,21,21,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,27,合計,50,50,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格率,27,男,13%,,0.13
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格率,27,女,17%,,0.17
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,26,男,203,203,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,26,女,131,131,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,26,合計,334,334,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,26,男,31,31,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,26,女,13,13,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,26,合計,44,44,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格率,26,男,15%,,0.15
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格率,26,女,10%,,0.1
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,25,男,217,217,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,25,女,129,129,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,受験者,25,合計,346,346,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,25,男,34,34,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,25,女,15,15,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格者,25,合計,49,49,
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格率,25,男,16%,,0.16
MedSchool.csv,2,国立,旭川医科大学,うち18歳以下,合格率,25,女,12%,,0.12
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,30,男,172,172,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,30,女,81,81,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,30,合計,253,253,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,30,男,33,33,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,30,女,13,13,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,30,合計,46,46,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,30,男,19%,,0.19
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,30,女,16%,,0.16
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,29,男,150,150,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,29,女,76,76,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,29,合計,226,226,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,29,男,25,25,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,29,女,22,22,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,29,合計,47,47,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,29,男,17%,,0.17
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,29,女,29%,,0.29
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,28,男,149,149,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,28,女,74,74,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,28,合計,223,223,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,28,男,33,33,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,28,女,20,20,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,28,合計,53,53,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,28,男,22%,,0.22
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,28,女,27%,,0.27
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,27,男,139,139,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,27,女,62,62,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,27,合計,201,201,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,27,男,27,27,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,27,女,18,18,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,27,合計,45,45,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,27,男,19%,,0.19
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,27,女,29%,,0.29
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,26,男,165,165,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,26,女,63,63,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,26,合計,228,228,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,26,男,38,38,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,26,女,18,18,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,26,合計,56,56,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,26,男,23%,,0.23
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,26,女,29%,,0.29
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,25,男,143,143,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,25,女,68,68,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,受験者,25,合計,211,211,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,25,男,27,27,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,25,女,15,15,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格者,25,合計,42,42,
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,25,男,19%,,0.19
MedSchool.csv,2,国立,旭川医科大学,うち19歳,合格率,25,女,22%,,0.22
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,30,男,49,49,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,30,女,19,19,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,30,合計,68,68,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,30,男,7,7,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,30,女,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,30,合計,9,9,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,30,男,14%,,0.14
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,30,女,11%,,0.11
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,29,男,64,64,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,29,女,19,19,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,29,合計,83,83,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,29,男,9,9,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,29,女,5,5,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,29,合計,14,14,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,29,男,14%,,0.14
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,29,女,26%,,0.26
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,28,男,49,49,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,28,女,16,16,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,28,合計,65,65,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,28,男,8,8,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,28,女,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,28,合計,10,10,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,28,男,16%,,0.16
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,28,女,13%,,0.13
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,27,男,49,49,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,27,女,18,18,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,27,合計,67,67,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,27,男,6,6,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,27,女,3,3,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,27,合計,9,9,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,27,男,12%,,0.12
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,27,女,17%,,0.17
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,26,男,62,62,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,26,女,28,28,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,26,合計,90,90,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,26,男,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,26,女,3,3,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,26,合計,7,7,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,26,男,6%,,0.06
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,26,女,11%,,0.11
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,25,男,58,58,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,25,女,19,19,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,受験者,25,合計,77,77,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,25,男,10,10,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,25,女,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格者,25,合計,14,14,
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,25,男,17%,,0.17
MedSchool.csv,2,国立,旭川医科大学,うち20歳,合格率,25,女,21%,,0.21
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,30,男,15,15,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,30,女,9,9,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,30,合計,24,24,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,30,男,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,30,女,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,30,合計,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,30,男,13%,,0.13
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,30,女,22%,,0.22
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,29,男,20,20,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,29,女,3,3,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,29,合計,23,23,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,29,男,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,29,女,0,0,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,29,合計,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,29,男,20%,,0.2
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,29,女,0%,,0
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,28,男,30,30,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,28,女,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,28,合計,34,34,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,28,男,3,3,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,28,女,1,1,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,28,合計,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,28,男,10%,,0.1
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,28,女,25%,,0.25
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,27,男,17,17,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,27,女,7,7,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,27,合計,24,24,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,27,男,1,1,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,27,女,1,1,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,27,合計,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,27,男,6%,,0.06
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,27,女,14%,,0.14
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,26,男,26,26,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,26,女,9,9,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,26,合計,35,35,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,26,男,3,3,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,26,女,1,1,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,26,合計,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,26,男,12%,,0.12
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,26,女,11%,,0.11
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,25,男,21,21,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,25,女,9,9,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,受験者,25,合計,30,30,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,25,男,1,1,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,25,女,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格者,25,合計,3,3,
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,25,男,5%,,0.05
MedSchool.csv,2,国立,旭川医科大学,うち21歳,合格率,25,女,22%,,0.22
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,30,男,44,44,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,30,女,11,11,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,30,合計,55,55,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,30,男,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,30,女,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,30,合計,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格率,30,男,5%,,0.05
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格率,30,女,18%,,0.18
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,29,男,48,48,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,29,女,18,18,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,29,合計,66,66,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,29,男,0,0,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,29,女,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,29,合計,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格率,29,男,0%,,0
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格率,29,女,11%,,0.11
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,28,男,36,36,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,28,女,18,18,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,28,合計,54,54,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,28,男,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,28,女,3,3,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,28,合計,7,7,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格率,28,男,11%,,0.11
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格率,28,女,17%,,0.17
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,27,男,32,32,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,27,女,16,16,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,27,合計,48,48,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,27,男,5,5,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,27,女,2,2,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,27,合計,7,7,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格率,27,男,16%,,0.16
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格率,27,女,13%,,0.13
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,26,男,47,47,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,26,女,24,24,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,26,合計,71,71,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,26,男,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,26,女,0,0,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格者,26,合計,4,4,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格率,26,男,9%,,0.09
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,合格率,26,女,0%,,0
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,25,男,64,64,
MedSchool.csv,2,国立,旭川医科大学,うち22歳以上,受験者,25,女,32,32,
